++KVIDZAFromZGrid
<VARX> Q3Amplitude
<PARAMETER> PIDRANGE3=6:2.903501,3.004542,3.069294|7:3.071294,3.115315,3.202571
<PARAMETER> PIDRANGE4=7:3.618113,3.715949,3.823592|9:3.896651,3.984682,4.057333|10:4.059333,4.104730,4.195738
<PARAMETER> PIDRANGE5=10:4.911872,4.994792,5.060667|11:5.062667,5.125080,5.227636|12:5.229636,5.256304,5.343988
<PARAMETER> PIDRANGE6=10:5.618721,5.705323,5.789346|11:5.794673,5.864909,5.907261|12:5.909261,6.005023,6.077125|13:6.079125,6.135017,6.210087|14:6.212087,6.245323,6.334094
<PARAMETER> PIDRANGE7=13:6.796804,6.874565,6.921778|14:6.923778,6.995766,7.057182|15:7.059182,7.124844,7.221692|16:7.223692,7.263529,7.340335
<PARAMETER> PIDRANGE8=15:7.805000,7.865934,7.921647|16:7.923647,8.004864,8.076917|17:8.078917,8.124335,8.206308|18:8.208308,8.236216,8.310654
<PARAMETER> PIDRANGE9=17:8.780974,8.853272,8.927043|18:8.929043,9.004303,9.060190|19:9.062190,9.115094,9.177200|20:9.179200,9.225583,9.311416
<PARAMETER> PIDRANGE10=19:9.699011,9.755513,9.806222|20:9.808222,9.866061,9.926000|21:9.928000,10.003715,10.046647|22:10.048647,10.104558,10.209437
<PARAMETER> PIDRANGE11=22:10.768037,10.845220,10.927333|23:10.929333,10.985057,11.046667|24:11.048667,11.095784,11.191500|25:11.193500,11.241923,11.283029
<PARAMETER> PIDRANGE12=25:11.607306,11.986154,12.391933
<PARAMETER> PIDRANGE13=26:12.685693,12.978030,13.384475
<PARAMETER> PIDRANGE14=28:13.627093,13.987857,14.337139
OnlyZId
+KVIDZALine
ID:Z=1 A=1
1	1
28
0.000000 21.713307
1.299347 21.030952
5.702958 18.718386
7.853460 17.645920
9.759244 16.780342
12.724048 15.560224
15.698268 14.434476
19.417423 13.213227
23.128984 12.141028
28.205309 10.896604
33.259857 9.858308
41.446285 8.577974
49.678352 7.602506
61.749306 6.616936
73.868675 5.886510
93.975517 5.051466
122.101997 4.184727
159.328217 3.534672
207.308685 2.776941
263.561646 2.117285
318.987335 1.676140
376.894806 1.390646
433.561371 1.204190
490.227936 1.051376
546.894531 0.934870
603.561096 0.841609
660.227661 0.765267
716.894226 0.701623
+KVIDZALine
ID:Z=2 A=4
2	4
37
0.000000 90.169710
2.795061 86.737892
5.308698 83.651611
9.541878 79.000534
13.461752 75.188072
19.795286 69.859245
27.581700 64.896826
37.516340 59.781085
48.235294 55.250000
56.209150 52.326720
66.529625 48.884583
81.637733 44.771568
93.461510 41.974583
112.914238 38.176788
132.654434 35.095005
156.257492 31.991339
181.670822 29.286215
209.829559 26.739868
241.771072 24.440941
277.435394 22.306507
310.618134 20.688486
343.173859 19.277044
383.249664 17.834482
425.209015 16.528723
467.746948 15.411546
512.833618 14.380194
560.412598 13.453718
606.741028 12.652863
657.451477 11.847515
711.291321 11.154056
750.730530 10.677316
832.807861 9.959656
961.745117 8.936772
1090.682373 8.076583
1219.619629 7.382401
1348.556885 6.819833
1477.494141 6.324665
+KVIDZALine
ID:Z=3 A=7
3	7
29
0.000000 173.657521
3.676471 166.712434
12.009805 150.970238
20.166206 141.085541
28.734018 133.356155
41.718056 123.084641
54.686718 114.392494
72.715637 104.538185
96.451073 94.577797
121.753365 86.515839
166.449554 75.658318
211.998886 67.354248
258.383484 60.244213
296.193207 55.754845
338.430542 51.672394
385.796082 47.684978
432.290680 44.706055
483.058960 41.624210
539.012146 38.649979
595.835632 36.375763
656.083435 33.933861
734.424255 31.459585
813.613403 29.374563
902.825500 27.871429
992.037598 25.749006
1081.249756 24.182003
1170.461792 22.794783
1259.673828 21.626122
1348.885986 20.523664
+KVIDZALine
ID:Z=4 A=9
4	9
19
0.000000 283.092066
3.247059 276.676178
21.466667 240.675919
39.572823 217.825211
65.722168 196.660355
101.876831 174.261932
136.378632 157.692566
177.136078 141.666245
250.673447 122.336945
314.894623 108.438972
427.294769 92.218666
573.870911 78.313988
728.210693 67.958298
863.309570 61.081383
1016.860413 54.195450
1120.297363 50.430824
1223.734375 47.305553
1327.171265 44.488644
1430.608154 41.988358
+KVIDZALine
ID:Z=5 A=11
5	11
20
0.000000 383.536839
1.118955 380.920624
16.784313 344.293640
35.247059 311.047607
54.169918 287.111755
79.621033 262.353363
103.689201 243.801987
154.620911 216.548386
207.596451 194.984985
290.733154 169.422195
376.143707 149.389343
463.334625 134.514984
551.170105 122.587944
654.274597 111.355743
757.746826 102.526756
875.040405 93.503822
992.531616 86.099113
1110.022827 79.794975
1227.514038 74.340111
1345.005249 69.583321
+KVIDZALine
ID:Z=6 A=12
6	12
41
0.000000 508.147788
3.000000 498.460724
8.991386 479.114410
15.445618 462.573395
19.906525 452.180603
27.115124 437.019073
33.098904 425.791656
47.849949 402.295258
63.088154 382.806000
79.533676 365.354919
97.358093 349.351532
119.795975 331.712830
142.818146 315.801147
166.786301 301.240570
191.869781 287.591736
225.076416 271.526520
259.364410 256.928497
294.744873 243.652573
330.342926 231.969879
366.773010 221.517609
403.427246 212.118256
440.462830 203.559616
477.839935 195.706558
524.411621 186.822357
571.304321 178.967377
618.314514 171.954788
665.535583 165.345047
717.337097 158.238907
769.334167 152.666290
821.399109 147.137619
878.249390 141.844009
922.100586 138.984787
970.637878 135.196381
1019.157898 131.469452
1067.755981 128.101440
1116.354126 124.949554
1164.952148 121.922424
1213.550293 119.038498
1262.148315 116.287849
1310.746460 113.661453
1359.344482 111.151070
+KVIDZALine
ID:Z=7 A=14
7	14
50
0.000000 649.587076
4.643791 632.698669
12.490196 604.163086
20.719118 582.664001
25.196730 572.970825
29.981127 562.753052
36.922188 548.460815
41.949875 538.585388
49.163494 525.329407
57.915367 510.839325
72.007530 490.918549
81.578033 479.392334
94.801346 465.183563
109.223808 450.996094
123.508308 437.621033
139.473969 423.553864
157.643814 409.281769
174.337067 397.882385
192.883240 386.556305
210.797211 376.205658
230.215714 365.019012
257.823486 350.121613
285.713074 337.517059
315.048462 325.761078
344.134918 314.166443
371.977875 303.923401
400.562744 294.092712
428.352173 285.125916
457.606567 277.029938
485.954651 270.329132
513.833984 264.041962
542.719177 256.831268
570.932129 249.487198
598.792358 242.910141
627.125488 237.636703
655.055115 233.185715
684.400635 227.856766
711.869202 223.080597
740.612549 218.789429
768.235046 215.049545
798.499329 210.892227
828.763611 206.851196
859.027893 202.986664
889.292175 199.263885
919.556458 195.675201
949.820740 192.213486
980.085022 188.872131
1010.349304 185.644958
1040.613525 182.526230
1070.877930 179.510544
+KVIDZALine
ID:Z=8 A=16
8	16
48
0.000000 799.137065
2.649020 787.887817
8.325491 763.782288
15.767974 735.085205
25.607189 708.683838
38.978432 677.690979
49.172123 656.064453
57.806355 642.167114
62.811249 634.521667
68.192078 626.611145
72.810867 619.993164
79.269897 611.098572
86.789680 601.158936
95.640648 590.132690
105.477646 578.605286
115.050507 568.083862
140.453781 542.666077
167.624084 518.881653
196.822845 495.848114
227.518951 474.853912
255.635345 457.739044
284.875244 441.396057
314.960938 425.530670
344.910645 411.472900
372.267792 399.368713
400.246552 387.809448
427.403320 377.319092
456.663635 367.232361
484.698364 358.473450
513.494751 349.558228
541.776550 340.239380
570.544006 332.147217
598.923767 325.116852
627.147766 318.117615
655.874023 311.606201
684.636963 305.811188
717.941467 299.034912
751.163635 292.184204
784.642883 285.920380
818.119995 279.759216
851.597107 273.900238
885.074219 268.277557
918.551331 262.881104
952.028442 257.697449
985.505554 252.714264
1018.982666 247.920166
1052.459839 243.304550
1085.936890 238.857666
+KVIDZALine
ID:Z=9 A=18
9	18
44
0.000000 956.946162
2.856829 943.184509
6.424930 925.996582
10.324006 909.066711
15.751435 888.222473
22.791552 865.204468
29.902100 845.504578
35.345974 832.226807
44.101044 813.047546
51.234772 798.802734
60.069584 782.319336
70.525063 764.254883
80.677002 748.062683
90.549553 733.442749
102.919250 716.538513
116.126167 699.994263
132.999695 680.672546
147.430038 665.316284
163.354919 649.185303
177.277023 635.965820
191.136169 623.917786
207.651855 610.674744
224.484177 597.851074
243.352066 583.636292
261.399780 570.742493
280.304138 558.196655
302.183929 544.843079
324.438782 532.514038
347.621307 520.633118
371.506866 507.650574
384.299561 500.303436
434.478424 477.857147
515.943115 447.555573
597.407806 418.172761
678.872498 393.195689
760.337189 371.034162
841.801880 351.237506
923.266571 333.125303
1004.731262 316.950508
1086.195953 302.273703
1167.660644 288.895998
1249.125335 276.652222
1330.590026 265.404063
1412.054717 255.034826
+KVIDZALine
ID:Z=10 A=20
10	20
69
0.000000 1149.548709
1.809804 1139.077271
8.352942 1101.218994
14.501121 1075.965332
18.904131 1059.523438
24.585777 1039.593262
28.986525 1025.339233
35.336166 1006.758606
43.469009 985.990601
51.877956 967.698669
58.658806 954.513550
69.406235 935.158386
79.679863 917.614563
90.172836 900.486145
100.652374 884.708252
112.875824 868.022156
124.870903 852.706482
143.437439 829.849792
164.162460 805.858948
185.421341 783.250671
208.812042 760.289490
227.388596 743.760742
247.555420 727.454346
268.519318 711.889282
289.469086 697.542480
314.424805 680.740662
338.053345 664.700439
363.721283 648.371887
388.213776 634.062195
411.404968 620.260498
434.342407 606.815735
459.369202 594.534058
484.303833 581.964050
511.016693 567.857605
537.647400 553.609619
562.550293 542.714661
587.537598 532.127747
613.314209 521.848755
638.972595 511.756287
664.630981 502.161163
690.289368 492.903992
715.947754 483.981964
741.606140 475.377197
767.264526 467.073059
792.922913 459.054047
818.581299 451.305725
844.239685 443.814636
869.898071 436.568207
895.556458 429.554565
921.214845 422.762989
946.873232 416.182676
972.531619 409.804069
998.190006 403.618034
1023.848393 397.615979
1049.506780 391.789817
1075.165167 386.131928
1100.823554 380.635126
1126.481941 375.292627
1152.140328 370.098024
1177.798715 365.045259
1203.457102 360.128602
1229.115489 355.342627
1254.773876 350.682190
1280.432263 346.142418
1306.090650 341.718683
1331.749037 337.406592
1357.407424 333.201973
1383.065811 329.100856
1408.724198 325.099466
+KVIDZALine
ID:Z=11 A=22
11	22
24
0.000000 1324.337110
3.300000 1304.033325
9.777780 1264.177734
25.666668 1196.652954
47.666668 1138.335938
81.888893 1069.276489
117.333336 1015.563477
150.333328 967.989136
194.944443 921.949463
242.000000 874.375122
296.388885 829.870117
352.000000 786.899719
428.388885 737.790771
504.777771 691.156439
581.166656 651.184609
657.555542 615.583413
733.944427 583.673164
810.333312 554.451856
886.722197 528.245831
963.111082 504.405246
1039.499967 482.623663
1115.888852 462.645384
1192.277737 444.255366
1268.666622 427.271452
+KVIDZALine
ID:Z=12 A=24
12	24
48
0.000000 1506.135540
1.206536 1498.596069
11.043139 1437.128540
21.584314 1380.158691
37.647060 1327.686523
60.737255 1275.214233
90.854904 1216.745239
123.482353 1165.772217
172.674515 1099.807129
222.870590 1042.837280
274.425171 990.181824
297.051392 968.693848
319.675018 948.251953
342.298645 929.054443
364.922272 910.512146
387.545898 892.695435
410.169525 875.562683
432.793152 859.075134
455.416779 843.197083
478.040405 827.895325
500.664032 813.138977
523.287659 798.899536
545.911255 785.150146
568.534912 771.866089
591.158569 759.023987
613.782226 746.602251
636.405883 734.580535
659.029540 722.939829
681.653197 711.662302
704.276854 700.731219
726.900511 690.130858
749.524168 679.846432
772.147825 669.864026
794.771482 660.170528
817.395139 650.753574
840.018796 641.601497
862.642453 632.703275
885.266110 624.048492
907.889767 615.627293
930.513424 607.430346
953.137081 599.448813
975.760738 591.674311
998.384395 584.098888
1021.008052 576.714996
1043.631709 569.515460
1066.255366 562.493461
1088.879023 555.642512
1111.502680 548.956439
+KVIDZALine
ID:Z=13 A=26
13	26
46
0.000000 1697.940845
5.937256 1659.013550
16.822224 1587.646851
32.160133 1521.377808
50.466667 1467.003174
86.584969 1393.937256
141.999344 1302.180176
186.918793 1235.327759
208.383270 1208.216675
229.650085 1180.951050
249.818344 1155.762573
271.190491 1131.096313
295.729279 1103.634644
319.642792 1077.600220
343.556305 1053.208252
367.469818 1029.820190
391.383331 1007.448364
415.296844 986.027893
439.210358 965.499329
463.123871 945.808105
487.037384 926.904053
510.950897 908.740845
534.864380 891.275818
558.777954 874.469482
582.691467 858.285156
606.604980 842.689087
630.518493 827.649679
654.432006 813.137673
678.345519 799.125804
702.259032 785.588656
726.172545 772.502505
750.086058 759.845183
773.999571 747.595951
797.913084 735.735385
821.826597 724.245276
845.740110 713.108535
869.653623 702.309107
893.567136 691.831896
917.480649 681.662693
941.394162 671.788112
965.307675 662.195533
989.221188 652.873046
1013.134701 643.809401
1037.048214 634.993966
1060.961727 626.416683
1084.875240 618.068030
+KVIDZALine
ID:Z=14 A=28
14	28
20
0.000000 1885.420152
3.445753 1859.058228
14.213727 1776.677246
31.873203 1703.449707
59.008499 1628.391479
103.372551 1542.349243
155.920258 1456.306885
225.696732 1350.126953
295.473206 1254.527426
365.249680 1173.777510
435.026154 1102.794177
504.802628 1039.906589
574.579102 982.900142
644.355576 932.272869
714.132050 886.605543
783.908524 845.203313
853.684998 807.495330
923.461472 773.008263
993.237946 741.346334
1063.014420 712.176053
+KVIDZALine
ID:Z=15 A=30
15	30
19
0.000000 2073.962167
3.790328 2044.964051
15.635100 1954.344971
35.060523 1873.794678
64.909349 1791.230627
113.709806 1696.584167
171.512284 1601.937574
248.266405 1485.139648
325.020527 1379.980169
401.774648 1291.155261
478.528769 1213.073595
555.282891 1143.897248
632.037012 1081.190156
708.791134 1025.500155
785.545255 975.266096
862.299376 929.723643
939.053498 888.244862
1015.807619 850.309089
1092.561741 815.480966
!
++KVIDZAGrid
<VARX> Q3Amplitude
<VARY> Q2Amplitude
<PARAMETER> IDTelescopes=ID_SI2_CSI_241
<PARAMETER> Runlist=40-776
+KVIDZALine
ID:Z=1 A=1
1	1
28
0.000000 21.713307
1.299347 21.030952
5.702958 18.718386
7.853460 17.645920
9.759244 16.780342
12.724048 15.560224
15.698268 14.434476
19.417423 13.213227
23.128984 12.141028
28.205309 10.896604
33.259857 9.858308
41.446285 8.577974
49.678352 7.602506
61.749306 6.616936
73.868675 5.886510
93.975517 5.051466
122.101997 4.184727
159.328217 3.534672
207.308685 2.776941
263.561646 2.117285
318.987335 1.676140
376.894806 1.390646
433.561371 1.204190
490.227936 1.051376
546.894531 0.934870
603.561096 0.841609
660.227661 0.765267
716.894226 0.701623
+KVIDZALine
ID:Z=1 A=2
1	2
27
0.000000 28.354247
4.807883 25.865992
10.911641 22.707075
14.667801 21.049351
19.363001 19.268972
25.870989 17.202181
30.923916 15.889053
39.008602 14.116864
45.703514 12.883078
52.651508 11.864264
65.789124 10.361753
83.979660 8.998401
101.677727 8.067167
120.866043 7.118961
146.130676 6.133357
177.599347 5.182011
215.520916 4.479365
252.178432 3.952381
289.128571 3.458498
330.562592 3.021894
381.597137 2.667025
431.621124 2.403999
494.277435 2.110586
556.933716 1.888410
619.590027 1.708427
682.246338 1.559767
744.902649 1.434908
+KVIDZALine
ID:Z=1 A=3
1	3
35
0.000000 34.160265
3.587130 31.845264
7.906714 29.057564
13.353145 26.159966
17.786303 24.168716
22.333939 22.455391
27.892159 20.702679
33.955673 19.115181
42.545650 17.267754
54.167385 15.341442
64.436607 13.924044
77.264343 12.511060
91.525078 11.268060
105.946037 10.295279
121.354340 9.446440
135.082199 8.803589
153.695480 7.971410
177.648438 7.143573
203.516739 6.455956
237.523407 5.768340
271.239380 5.309930
301.758179 4.927920
345.407623 4.397259
392.289551 3.991358
429.927124 3.723053
463.272736 3.536705
500.910339 3.313882
551.992493 3.082936
594.516113 2.869500
637.039734 2.713973
679.563354 2.568897
722.086975 2.438544
764.610596 2.320782
807.134216 2.213869
849.657837 2.116373
+KVIDZALine
ID:Z=2 A=3
2	3
33
0.000000 79.503073
1.744445 77.349205
5.541177 72.661377
14.366014 65.395241
23.092323 59.164234
35.246178 52.615036
49.425682 46.395157
72.382973 39.426460
92.639397 35.222214
124.374466 30.556591
158.810394 26.382088
193.921555 23.312597
238.485687 20.488667
286.425903 18.033075
325.588348 16.314159
371.502899 14.595246
407.964478 13.613009
452.528625 12.262434
499.118439 11.163249
540.981689 10.409326
585.545898 9.652993
634.161255 8.921030
693.580139 8.162315
752.999023 7.544671
812.417908 7.007834
871.836792 6.542319
931.255676 6.134798
990.674561 5.775069
1050.093506 5.454468
1109.512329 5.168036
1168.931152 4.910185
1228.350098 4.676843
1287.769043 4.464672
+KVIDZALine
ID:Z=2 A=4
2	4
37
0.000000 90.169710
2.795061 86.737892
5.308698 83.651611
9.541878 79.000534
13.461752 75.188072
19.795286 69.859245
27.581700 64.896826
37.516340 59.781085
48.235294 55.250000
56.209150 52.326720
66.529625 48.884583
81.637733 44.771568
93.461510 41.974583
112.914238 38.176788
132.654434 35.095005
156.257492 31.991339
181.670822 29.286215
209.829559 26.739868
241.771072 24.440941
277.435394 22.306507
310.618134 20.688486
343.173859 19.277044
383.249664 17.834482
425.209015 16.528723
467.746948 15.411546
512.833618 14.380194
560.412598 13.453718
606.741028 12.652863
657.451477 11.847515
711.291321 11.154056
750.730530 10.677316
832.807861 9.959656
961.745117 8.936772
1090.682373 8.076583
1219.619629 7.382401
1348.556885 6.819833
1477.494141 6.324665
!
++KVIDZAFromZGrid
<VARX> Q3Amplitude
<VARY> Q2Amplitude
<PARAMETER> IDTelescopes=ID_SI2_CSI_242
<PARAMETER> Runlist=40-776
OnlyZId 0
+KVIDZALine
ID:Z=1 A=1
1	1
17
0.000000  11.774036
