++KVIDZAFromZGrid
1093.520000 727.616000
1180.690000 700.220000
1267.860000 675.053000
1355.030000 651.613000
1442.460000 629.422000
1529.890000 608.298000
1617.320000 588.122000
1704.760000 569.043000
1792.190000 551.575000
1879.620000 535.002000
1967.050000 519.396000
2054.480000 504.674000
+KVIDZALine
ID:Z=12 A=24
12	24
32
0.000000 1477.540000
3.543870 1474.890000
62.412000 1430.890000
110.151000 1396.070000
157.889000 1362.210000
205.628000 1329.360000
271.336000 1285.880000
337.045000 1244.320000
402.753000 1204.730000
468.461000 1167.170000
528.586000 1134.480000
588.711000 1103.270000
648.837000 1073.250000
708.962000 1044.260000
790.560000 1006.410000
872.159000 970.381000
953.757000 936.533000
1035.360000 904.932000
1109.650000 877.962000
1183.950000 852.402000
1258.250000 828.029000
1332.550000 804.832000
1405.130000 783.396000
1477.710000 763.117000
1550.280000 743.725000
1622.860000 725.262000
1702.180000 705.856000
1781.500000 687.155000
1860.810000 669.192000
1964.900000 647.261000
2068.990000 626.799000
2173.070000 607.526000
+KVIDZALine
ID:Z=13 A=26
13	26
30
0.000000 1659.360000
9.105580 1652.620000
74.551100 1604.220000
138.050000 1558.720000
201.550000 1514.850000
265.049000 1472.630000
330.487000 1430.720000
395.926000 1390.470000
461.364000 1351.880000
526.802000 1314.800000
591.271000 1279.800000
655.740000 1246.360000
720.208000 1214.310000
784.677000 1183.520000
854.478000 1151.390000
924.279000 1120.430000
994.080000 1090.790000
1063.880000 1062.520000
1156.460000 1026.910000
1249.050000 993.333000
1341.630000 961.472000
1434.210000 931.364000
1532.130000 901.569000
1630.040000 873.684000
1727.960000 846.978000
1825.870000 820.937000
1923.930000 795.466000
2025.880000 770.227000
2127.830000 748.235000
2229.780000 726.742000
+KVIDZALine
ID:Z=14 A=28
14	28
29
0.000000 1873.510000
3.062930 1871.260000
28.015000 1852.920000
93.089300 1805.980000
158.164000 1760.280000
223.238000 1715.930000
288.312000 1672.660000
369.379000 1620.440000
450.446000 1570.070000
531.513000 1521.920000
612.581000 1476.480000
708.538000 1426.400000
804.495000 1379.810000
900.452000 1335.860000
996.409000 1293.670000
1094.570000 1252.140000
1192.730000 1212.100000
1290.900000 1173.840000
1389.060000 1137.670000
1469.580000 1109.400000
1550.090000 1082.270000
1630.610000 1056.570000
1711.120000 1032.290000
1809.290000 1003.990000
1907.450000 976.742000
2005.610000 950.721000
2103.770000 926.740000
2201.940000 903.662000
2300.100000 881.705000
+KVIDZALine
ID:Z=15 A=30
15	30
24
0.000000 2044.420000
13.659800 2034.740000
80.161500 1987.610000
146.663000 1941.050000
213.165000 1895.080000
279.667000 1849.960000
367.137000 1792.570000
454.608000 1737.880000
542.079000 1685.770000
629.550000 1636.550000
767.346000 1564.220000
905.142000 1496.830000
1042.940000 1433.160000
1180.740000 1373.860000
1294.570000 1327.620000
1408.400000 1284.490000
1522.230000 1243.790000
1636.060000 1204.750000
1738.510000 1171.270000
1840.960000 1139.770000
1943.410000 1109.720000
2045.860000 1081.030000
2148.310000 1054.120000
2250.750000 1028.400000
+KVIDZALine
ID:Z=16 A=32
16	32
19
0.000000 2275.820000
4.314730 2272.740000
154.895000 2165.150000
278.080000 2081.680000
401.264000 2001.300000
524.449000 1924.670000
655.095000 1849.040000
785.740000 1778.200000
916.386000 1712.000000
1047.030000 1650.250000
1171.010000 1594.550000
1294.990000 1541.500000
1418.970000 1491.190000
1542.950000 1443.580000
1706.930000 1384.790000
1870.900000 1330.910000
2034.870000 1280.950000
2198.850000 1234.580000
2362.820000 1191.460000
+KVIDZALine
ID:Z=17 A=34
17	34
18
0.000000 2479.330000
2.983030 2477.270000
149.748000 2375.590000
258.319000 2303.050000
366.890000 2232.110000
475.461000 2163.590000
589.461000 2094.120000
703.461000 2028.740000
817.461000 1967.000000
931.461000 1908.200000
1065.790000 1842.500000
1200.120000 1781.320000
1334.460000 1723.070000
1468.790000 1667.010000
1651.770000 1595.440000
1834.750000 1529.040000
2061.300000 1453.760000
2287.850000 1386.820000
+KVIDZALine
ID:Z=18 A=37
18	37
25
0.000000 2675.910000
11.026500 2668.220000
82.174500 2618.650000
151.907000 2570.340000
221.640000 2521.740000
291.373000 2473.250000
368.130000 2421.200000
444.886000 2371.300000
521.643000 2323.200000
598.399000 2276.940000
672.647000 2233.430000
746.895000 2191.090000
821.143000 2150.190000
895.391000 2110.470000
970.141000 2072.010000
1044.890000 2034.720000
1119.640000 1998.700000
1194.390000 1963.680000
1313.790000 1909.630000
1433.190000 1857.260000
1552.590000 1806.840000
1671.990000 1757.770000
1791.380000 1708.700000
1910.780000 1666.930000
2030.180000 1625.410000
+KVIDZALine
ID:Z=19 A=39
19	39
20
0.000000 2897.550000
13.072700 2888.360000
70.265700 2848.150000
130.960000 2806.390000
175.314000 2776.110000
219.572000 2745.890000
274.705000 2707.710000
329.838000 2669.350000
416.732000 2610.980000
503.626000 2555.290000
612.693000 2487.930000
721.760000 2423.070000
841.015000 2356.090000
960.269000 2292.440000
1086.120000 2229.080000
1211.960000 2168.320000
1349.790000 2103.680000
1487.630000 2042.040000
1625.460000 1986.600000
1763.290000 1932.990000
+KVIDZALine
ID:Z=20 A=41
20	41
27
0.000000 3097.360000
9.571060 3090.910000
60.344400 3056.710000
111.118000 3021.970000
139.131000 3002.520000
167.144000 2983.010000
213.832000 2950.360000
260.520000 2918.120000
318.880000 2878.400000
377.240000 2839.620000
428.014000 2806.430000
478.787000 2773.450000
535.980000 2736.450000
593.173000 2699.840000
671.376000 2651.290000
749.579000 2604.740000
818.444000 2565.520000
887.309000 2526.990000
957.925000 2488.380000
1028.540000 2450.570000
1115.500000 2405.800000
1202.450000 2362.310000
1281.820000 2322.770000
1361.190000 2282.700000
1440.560000 2247.510000
1519.930000 2212.050000
1599.300000 2177.680000
+KVIDZALine
ID:Z=21 A=43
21	43
12
7.858650 3327.630000
97.819600 3253.900000
176.406000 3194.440000
253.442000 3138.150000
348.056000 3069.970000
444.738000 3000.210000
542.983000 2931.900000
632.275000 2873.490000
721.566000 2817.660000
810.857000 2762.840000
900.148000 2710.560000
989.439000 2660.220000
!
++KVIDZAFromZGrid
<VARX> Q2Amplitude
<VARY> QH1Amplitude
<PARAMETER> IDTelescopes=ID_SI1_SI2_433
<PARAMETER> Runlist=40-776
<PARAMETER> PIDRANGE=1-200
<PARAMETER> PIDRANGE1=1:0.965000,1.004763,1.048500|2:1.050500,1.106842,1.146222|3:1.148222,1.185145,1.228463
<PARAMETER> PIDRANGE2=3:1.796195,1.855850,1.900842|4:1.902842,2.003684,2.055000
<PARAMETER> PIDRANGE3=6:2.825000,2.875794,2.932571|7:2.934571,3.004032,3.066857|8:3.068857,3.123846,3.181050
<PARAMETER> PIDRANGE4=7:3.665000,3.723701,3.782333|9:3.953729,3.997356,4.048167|10:4.050167,4.117558,4.175000
<PARAMETER> PIDRANGE5=10:4.779452,4.855909,4.934000|11:4.936000,5.004651,5.084000|12:5.086000,5.138571,5.195510
<PARAMETER> PIDRANGE6=11:5.795000,5.855053,5.926500|12:5.928500,5.996091,6.070923|13:6.072923,6.134523,6.185111|14:6.187111,6.243043,6.295000
<PARAMETER> PIDRANGE7=13:6.675000,6.726364,6.775000|14:6.777000,6.874394,6.927333|15:6.929333,7.004580,7.086857|16:7.088857,7.134655,7.197793
<PARAMETER> PIDRANGE8=15:7.788584,7.855833,7.906857|16:7.908857,8.004527,8.072750|17:8.074750,8.134680,8.187125|18:8.189125,8.253421,8.305000
<PARAMETER> PIDRANGE9=17:8.695000,8.744545,8.791500|18:8.793500,8.874564,8.945429|19:8.947429,8.996042,9.064000|20:9.066000,9.125625,9.204871|21:9.211568,9.245967,9.318113
<PARAMETER> PIDRANGE10=19:9.656773,9.734400,9.758400|20:9.760400,9.873695,9.926222|21:9.928222,10.004395,10.081500|22:10.083500,10.135982,10.206000|23:10.208000,10.267500,10.305099
<PARAMETER> PIDRANGE11=21:10.665000,10.733286,10.774000|22:10.776000,10.864868,10.931000|23:10.933000,11.005150,11.072333|24:11.074333,11.135600,11.222000|25:11.224000,11.265601,11.342466
<PARAMETER> PIDRANGE12=23:11.664384,11.726957,11.781143|24:11.783143,11.864880,11.934000|25:11.936000,12.004463,12.071000|26:12.073000,12.125400,12.186857|27:12.188857,12.245000,12.323973
<PARAMETER> PIDRANGE13=25:12.688204,12.720000,12.812333|26:12.814333,12.884490,12.936857|27:12.938857,13.004529,13.062667|28:13.064667,13.124789,13.180667|29:13.182667,13.235435,13.283638
<PARAMETER> PIDRANGE14=27:13.585000,13.635303,13.674000|28:13.676000,13.755126,13.807125|29:13.809125,13.875000,13.946500|30:13.948500,13.995550,14.081500|31:14.083500,14.123571,14.188737
<PARAMETER> PIDRANGE15=30:14.786149,14.866707,14.941778|31:14.943778,15.015235,15.071273|32:15.073273,15.134722,15.194000|33:15.196000,15.253571,15.298097
<PARAMETER> PIDRANGE16=32:15.694825,15.774394,15.817333|33:15.819333,15.866842,15.961500|34:15.963500,15.985625,16.070776
<PARAMETER> PIDRANGE17=34:16.608067,16.735000,17.127854
OnlyZId
+KVIDZALine
ID:Z=1 A=1
1	1
31
0.000000 21.652500
1.432010 20.835900
3.340960 19.747400
9.245230 16.736300
15.955200 13.730600
24.689500 10.469600
32.915900 8.023850
48.018200 6.212960
55.056300 5.478110
66.126400 4.704740
77.196600 4.122710
88.266700 3.668840
99.336900 3.304990
110.407000 3.006800
121.477000 2.757960
132.547000 2.547160
143.618000 2.366300
154.688000 2.209420
165.758000 2.072050
176.828000 1.950760
187.898000 1.842880
198.968000 1.746310
210.038000 1.659360
221.109000 1.580650
232.179000 1.509080
243.249000 1.443700
254.319000 1.383760
265.389000 1.328590
276.459000 1.277650
287.530000 1.230480
298.600000 1.186660
+KVIDZALine
ID:Z=2 A=4
2	4
27
0.000000 89.441500
2.331740 87.650900
5.704090 85.061100
10.848500 81.259900
15.696400 77.860700
29.061400 69.249300
42.124900 62.055300
55.188500 56.055400
69.055900 50.833200
79.808200 47.379100
97.594800 42.574000
115.281000 38.644600
133.661000 35.528500
152.042000 32.600500
170.422000 30.203700
188.803000 28.135200
207.183000 26.331900
225.564000 24.745800
243.944000 23.339900
262.325000 22.085200
280.705000 20.958500
299.086000 19.941200
317.466000 19.018100
335.847000 18.176600
354.227000 17.406500
372.607000 16.698900
390.988000 16.046700
+KVIDZALine
ID:Z=3 A=7
3	7
24
0.000000 182.632000
2.929120 180.306000
8.476130 175.901000
21.111400 166.268000
42.170100 151.390000
57.174400 141.766000
79.022800 129.335000
103.767000 117.273000
127.458000 107.596000
152.202000 99.057200
177.472000 91.467000
197.478000 86.175000
220.379000 80.673100
237.753000 76.903200
268.551000 71.220800
299.350000 66.225800
330.148000 61.904600
360.946000 58.112800
391.745000 54.758700
422.543000 51.770700
453.341000 49.091800
484.140000 46.676600
514.938000 44.487900
545.736000 42.495200
+KVIDZALine
ID:Z=4 A=9
4	9
27
0.000000 282.775000
4.661480 279.119000
18.733900 268.083000
32.146600 257.850000
55.023700 241.226000
78.204100 225.711000
107.345000 208.342000
136.486000 193.316000
166.025000 179.888000
195.563000 167.753000
220.068000 158.637000
244.573000 150.423000
272.920000 142.037000
301.266000 134.561000
323.553000 129.114000
345.840000 123.900000
374.757000 117.434000
403.675000 111.723000
432.592000 106.711000
461.510000 102.038000
490.427000 97.756400
519.345000 93.820000
548.262000 90.188400
577.179000 86.827400
606.097000 83.707900
635.014000 80.804900
663.932000 78.096400
+KVIDZALine
ID:Z=5 A=11
5	11
23
0.000000 395.396000
4.414690 392.065000
37.857900 366.834000
71.301100 342.815000
96.089800 326.094000
120.878000 310.482000
147.245000 295.257000
173.611000 281.273000
213.047000 262.155000
252.484000 244.952000
295.075000 228.517000
337.666000 213.893000
378.230000 201.391000
418.793000 190.440000
468.077000 178.398000
517.361000 167.222000
562.603000 157.714000
607.845000 150.261000
653.087000 143.066000
698.330000 136.529000
743.572000 130.563000
788.814000 125.097000
834.056000 120.070000
+KVIDZALine
ID:Z=6 A=12
6	12
24
0.000000 506.757000
5.174200 502.655000
29.840200 483.102000
54.506200 464.281000
95.009700 435.055000
135.513000 408.107000
171.677000 386.051000
207.841000 365.844000
248.634000 345.127000
289.427000 326.241000
337.452000 306.117000
385.478000 288.062000
434.082000 271.867000
482.687000 257.464000
531.869000 244.252000
581.052000 232.125000
622.472000 222.648000
663.893000 213.938000
719.936000 203.801000
775.980000 193.948000
832.024000 185.201000
888.068000 177.209000
944.112000 169.878000
1000.160000 163.130000
+KVIDZALine
ID:Z=7 A=14
7	14
29
0.000000 659.274000
8.352490 652.921000
37.928200 630.424000
67.504000 608.553000
97.018100 587.480000
126.532000 567.170000
157.938000 546.383000
189.344000 526.485000
223.399000 506.049000
257.454000 486.780000
293.779000 467.520000
330.104000 449.548000
366.429000 432.662000
402.754000 416.904000
444.755000 399.852000
486.755000 383.936000
526.486000 369.924000
566.216000 356.755000
607.460000 343.982000
648.704000 331.906000
703.570000 316.882000
758.436000 303.043000
813.681000 290.481000
868.925000 279.716000
940.087000 268.850000
1011.250000 255.793000
1082.410000 244.990000
1153.570000 235.063000
1224.740000 225.909000
+KVIDZALine
ID:Z=8 A=16
8	16
34
0.000000 790.912000
11.246100 781.871000
41.603800 757.466000
71.961500 733.853000
102.917000 710.597000
133.873000 688.251000
165.278000 666.552000
196.683000 645.827000
241.098000 618.192000
285.513000 592.361000
333.966000 566.070000
382.419000 541.703000
431.320000 518.999000
480.222000 498.049000
518.356000 482.794000
556.490000 468.287000
606.289000 450.379000
656.088000 433.508000
707.232000 417.346000
758.377000 402.263000
806.381000 388.901000
854.386000 376.235000
902.390000 364.270000
950.394000 353.170000
990.771000 344.489000
1031.150000 336.527000
1071.530000 329.425000
1111.900000 321.637000
1152.280000 314.585000
1192.660000 307.835000
1233.040000 301.368000
1273.410000 295.168000
1313.790000 289.217000
1354.170000 283.502000
+KVIDZALine
ID:Z=9 A=18
9	18
24
0.000000 962.702000
10.997300 954.318000
37.073400 934.439000
62.015800 915.781000
103.964000 885.188000
145.913000 855.611000
213.938000 809.868000
280.829000 767.989000
340.917000 733.108000
401.005000 700.734000
497.374000 653.338000
593.742000 611.028000
661.767000 583.661000
730.925000 557.852000
829.561000 524.466000
928.197000 494.792000
1023.430000 468.892000
1098.260000 450.199000
1171.950000 432.783000
1263.790000 412.433000
1355.620000 394.241000
1447.450000 377.721000
1539.290000 362.421000
1631.120000 348.312000
+KVIDZALine
ID:Z=10 A=20
10	20
30
0.000000 1123.530000
8.717960 1117.070000
49.083000 1087.150000
88.090500 1058.750000
129.729000 1029.090000
171.367000 1000.130000
207.149000 975.924000
242.932000 952.446000
287.823000 924.065000
332.714000 896.895000
393.870000 861.822000
455.026000 828.788000
523.338000 794.100000
591.651000 761.617000
640.446000 739.821000
689.240000 719.163000
751.047000 694.557000
812.853000 671.397000
895.479000 642.335000
978.104000 615.328000
1055.530000 591.943000
1132.950000 570.310000
1218.170000 548.203000
1303.400000 527.306000
1386.370000 507.800000
1486.680000 485.479000
1586.980000 465.316000
1687.290000 447.169000
1787.600000 430.157000
1887.910000 414.391000
+KVIDZALine
ID:Z=11 A=22
11	22
30
0.000000 1295.510000
9.743730 1287.940000
45.957900 1259.830000
82.172100 1232.400000
118.386000 1205.640000
154.601000 1179.630000
213.310000 1139.140000
272.019000 1100.730000
330.728000 1064.380000
389.437000 1029.900000
465.081000 987.785000
540.726000 947.933000
616.370000 910.189000
692.014000 874.626000
769.917000 840.565000
847.819000 809.153000
925.722000 780.158000
1003.620000 753.076000
1090.560000 724.708000
1177.490000 698.072000
1264.430000 672.960000
1351.360000 648.975000
1438.560000 626.052000
1525.750000 604.502000
1612.950000 584.285000
1700.140000 565.530000
1787.340000 548.559000
1874.540000 531.735000
1961.730000 516.202000
2048.930000 501.551000
+KVIDZALine
ID:Z=12 A=24
12	24
33
0.000000 1467.240000
3.534280 1464.650000
62.243100 1421.630000
109.853000 1387.630000
157.462000 1354.460000
205.072000 1322.120000
270.602000 1279.120000
336.133000 1237.920000
401.663000 1198.350000
467.193000 1160.540000
527.156000 1127.370000
587.118000 1095.680000
647.081000 1065.360000
707.043000 1036.460000
788.421000 999.227000
869.799000 964.256000
951.176000 931.555000
1032.550000 900.833000
1106.650000 874.177000
1180.750000 848.618000
1254.840000 824.093000
1328.940000 800.826000
1401.320000 779.375000
1473.710000 759.029000
1546.090000 739.680000
1618.470000 721.291000
1697.570000 701.986000
1776.680000 683.396000
1855.780000 665.538000
1959.580000 643.714000
2063.390000 623.371000
2167.200000 604.204000
2271.000000 586.181000
+KVIDZALine
ID:Z=13 A=26
13	26
31
0.000000 1650.870000
9.080940 1644.150000
74.349400 1595.830000
137.677000 1550.440000
201.004000 1506.690000
264.332000 1464.590000
329.593000 1422.860000
394.854000 1382.600000
460.115000 1343.750000
525.377000 1306.390000
589.671000 1271.320000
653.965000 1238.040000
718.260000 1206.420000
782.554000 1176.280000
852.166000 1144.840000
921.778000 1114.390000
991.390000 1084.850000
1061.000000 1056.430000
1153.330000 1020.650000
1245.670000 986.958000
1338.000000 955.502000
1430.330000 926.182000
1527.980000 897.247000
1625.630000 869.599000
1723.280000 842.744000
1820.930000 816.562000
1918.720000 791.095000
2020.400000 766.008000
2122.070000 743.888000
2223.740000 722.390000
2325.420000 702.100000
+KVIDZALine
ID:Z=14 A=28
14	28
29
0.000000 1862.570000
3.054640 1860.340000
27.939200 1842.220000
92.837400 1795.680000
157.736000 1750.420000
222.634000 1706.400000
287.532000 1663.760000
368.380000 1612.300000
449.228000 1562.860000
530.075000 1515.560000
610.923000 1470.160000
706.621000 1418.870000
802.318000 1370.700000
898.015000 1325.630000
993.713000 1283.400000
1091.610000 1242.490000
1189.510000 1203.730000
1287.400000 1166.680000
1385.300000 1131.370000
1465.600000 1103.400000
1545.900000 1076.430000
1626.200000 1050.850000
1706.490000 1026.630000
1804.390000 998.487000
1902.290000 971.393000
2000.180000 945.511000
2098.080000 921.636000
2195.980000 898.673000
2293.880000 876.827000
+KVIDZALine
ID:Z=15 A=30
15	30
25
0.000000 2031.710000
13.622800 2022.110000
79.944600 1975.400000
146.266000 1929.280000
212.588000 1883.800000
278.910000 1839.210000
366.144000 1782.320000
