# Runlist.csv file written by KVINDRADB::WriteRunListFile on Tue Dec  7 10:55:16 2010
Version=10
2 | Buffers=8067 | Events=32247 | Faraday 1=0 | Faraday 2=0 | DEC=0 | FC=0 | OK=0 | FT=0 | AVL=0 | OCD=0 | Gene LASER=0 | Gene ELECT=0 | Gene TEST=0 | Gene DIRECT=35976 | Gene TM=0 | Gene MARQ=35976 | OA=0 | RAZ=0 | Plast All=0 | Plast G=0 | Plast C=0 | Plast D=0 | PRG23=0 | Length (min.)=48.660367 | Size (MB)=126.046900 | Dead time (%)=0.000000 | Start Date=12-NOV-2010 09:31:29.00 | End Date=12-NOV-2010 10:20:19.00 | Comments=Piedestaux ChIo/Si sans HT | 
61 | Buffers=0 | Events=0 | Faraday 1=0 | Faraday 2=0 | DEC=0 | FC=0 | OK=0 | FT=0 | AVL=0 | OCD=0 | Gene LASER=0 | Gene ELECT=0 | Gene TEST=0 | Gene DIRECT=0 | Gene TM=0 | Gene MARQ=0 | OA=0 | RAZ=0 | Plast All=0 | Plast G=0 | Plast C=0 | Plast D=0 | Trigger multiplicity=1 | PRG23=0 | Length (min.)=4.650000 | Size (MB)=0.000000 | Dead time (%)=0.000000 | Start Date=27-NOV-2010 02:35:02.00 | End Date=27-NOV-2010 02:39:25.00 | Comments=Faisceaulogie, runs sans cible | 
62 | Buffers=0 | Events=0 | Faraday 1=0 | Faraday 2=0 | DEC=0 | FC=0 | OK=0 | FT=0 | AVL=0 | OCD=0 | Gene LASER=0 | Gene ELECT=0 | Gene TEST=0 | Gene DIRECT=0 | Gene TM=0 | Gene MARQ=0 | OA=0 | RAZ=0 | Plast All=0 | Plast G=0 | Plast C=0 | Plast D=0 | Trigger multiplicity=1 | PRG23=0 | Length (min.)=4.183333 | Size (MB)=0.000000 | Dead time (%)=0.000000 | Start Date=27-NOV-2010 02:39:25.00 | End Date=27-NOV-2010 02:43:20.00 | Comments=Faisceaulogie, runs sans cible | 
63 | Buffers=0 | Events=0 | Faraday 1=0 | Faraday 2=0 | DEC=0 | FC=0 | OK=0 | FT=0 | AVL=0 | OCD=0 | Gene LASER=0 | Gene ELECT=0 | Gene TEST=0 | Gene DIRECT=0 | Gene TM=0 | Gene MARQ=0 | OA=0 | RAZ=0 | Plast All=0 | Plast G=0 | Plast C=0 | Plast D=0 | Trigger multiplicity=1 | PRG23=0 | Length (min.)=2.466667 | Size (MB)=0.000000 | Dead time (%)=0.000000 | Start Date=27-NOV-2010 02:43:20.00 | End Date=27-NOV-2010 02:45:40.00 | Comments=Faisceaulogie, runs sans cible | 
64 | Buffers=0 | Events=0 | Faraday 1=0 | Faraday 2=0 | DEC=0 | FC=0 | OK=0 | FT=0 | AVL=0 | OCD=0 | Gene LASER=0 | Gene ELECT=0 | Gene TEST=0 | Gene DIRECT=0 | Gene TM=0 | Gene MARQ=0 | OA=0 | RAZ=0 | Plast All=0 | Plast G=0 | Plast C=0 | Plast D=0 | Trigger multiplicity=1 | PRG23=0 | Length (min.)=8.866667 | Size (MB)=0.000000 | Dead time (%)=0.000000 | Start Date=27-NOV-2010 03:59:22.00 | End Date=27-NOV-2010 04:03:42.00 | Comments=On met en place la cible de Sn | 
65 | Buffers=0 | Events=0 | Faraday 1=0 | Faraday 2=0 | DEC=0 | FC=0 | OK=0 | FT=0 | AVL=0 | OCD=0 | Gene LASER=0 | Gene ELECT=0 | Gene TEST=0 | Gene DIRECT=0 | Gene TM=0 | Gene MARQ=0 | OA=0 | RAZ=0 | Plast All=0 | Plast G=0 | Plast C=0 | Plast D=0 | Trigger multiplicity=1 | PRG23=0 | Length (min.)=4.300000 | Size (MB)=0.000000 | Dead time (%)=0.000000 | Start Date=27-NOV-2010 04:03:42.00 | End Date=27-NOV-2010 04:07:44.00 | 
66 | Buffers=0 | Events=0 | Faraday 1=0 | Faraday 2=0 | DEC=0 | FC=0 | OK=0 | FT=0 | AVL=0 | OCD=0 | Gene LASER=0 | Gene ELECT=0 | Gene TEST=0 | Gene DIRECT=0 | Gene TM=0 | Gene MARQ=0 | OA=0 | RAZ=0 | Plast All=0 | Plast G=0 | Plast C=0 | Plast D=0 | Trigger multiplicity=1 | PRG23=0 | Length (min.)=4.216667 | Size (MB)=0.000000 | Dead time (%)=0.000000 | Start Date=27-NOV-2010 04:07:44.00 | End Date=27-NOV-2010 04:11:41.00 | 
67 | Buffers=0 | Events=0 | Faraday 1=0 | Faraday 2=0 | DEC=0 | FC=0 | OK=0 | FT=0 | AVL=0 | OCD=0 | Gene LASER=0 | Gene ELECT=0 | Gene TEST=0 | Gene DIRECT=0 | Gene TM=0 | Gene MARQ=0 | OA=0 | RAZ=0 | Plast All=0 | Plast G=0 | Plast C=0 | Plast D=0 | Trigger multiplicity=1 | PRG23=0 | Length (min.)=4.116667 | Size (MB)=0.000000 | Dead time (%)=0.000000 | Start Date=27-NOV-2010 04:11:41.00 | End Date=27-NOV-2010 04:15:32.00 | 
68 | Buffers=0 | Events=0 | Faraday 1=0 | Faraday 2=0 | DEC=0 | FC=0 | OK=0 | FT=0 | AVL=0 | OCD=0 | Gene LASER=0 | Gene ELECT=0 | Gene TEST=0 | Gene DIRECT=0 | Gene TM=0 | Gene MARQ=0 | OA=0 | RAZ=0 | Plast All=0 | Plast G=0 | Plast C=0 | Plast D=0 | Trigger multiplicity=1 | PRG23=0 | Length (min.)=4.100000 | Size (MB)=0.000000 | Dead time (%)=0.000000 | Start Date=27-NOV-2010 04:15:32.00 | End Date=27-NOV-2010 04:19:22.00 | 
69 | Buffers=0 | Events=0 | Faraday 1=0 | Faraday 2=0 | DEC=0 | FC=0 | OK=0 | FT=0 | AVL=0 | OCD=0 | Gene LASER=0 | Gene ELECT=0 | Gene TEST=0 | Gene DIRECT=0 | Gene TM=0 | Gene MARQ=0 | OA=0 | RAZ=0 | Plast All=0 | Plast G=0 | Plast C=0 | Plast D=0 | Trigger multiplicity=1 | PRG23=0 | Length (min.)=4.133333 | Size (MB)=0.000000 | Dead time (%)=0.000000 | Start Date=27-NOV-2010 04:19:22.00 | End Date=27-NOV-2010 04:23:14.00 | 
70 | Buffers=0 | Events=0 | Faraday 1=0 | Faraday 2=0 | DEC=0 | FC=0 | OK=0 | FT=0 | AVL=0 | OCD=0 | Gene LASER=0 | Gene ELECT=0 | Gene TEST=0 | Gene DIRECT=0 | Gene TM=0 | Gene MARQ=0 | OA=0 | RAZ=0 | Plast All=0 | Plast G=0 | Plast C=0 | Plast D=0 | Trigger multiplicity=1 | PRG23=0 | Length (min.)=4.233333 | Size (MB)=0.000000 | Dead time (%)=0.000000 | Start Date=27-NOV-2010 04:23:14.00 | End Date=27-NOV-2010 04:27:12.00 | 
71 | Buffers=0 | Events=0 | Faraday 1=0 | Faraday 2=0 | DEC=0 | FC=0 | OK=0 | FT=0 | AVL=0 | OCD=0 | Gene LASER=0 | Gene ELECT=0 | Gene TEST=0 | Gene DIRECT=0 | Gene TM=0 | Gene MARQ=0 | OA=0 | RAZ=0 | Plast All=0 | Plast G=0 | Plast C=0 | Plast D=0 | Trigger multiplicity=1 | PRG23=0 | Length (min.)=4.300000 | Size (MB)=0.000000 | Dead time (%)=0.000000 | Start Date=27-NOV-2010 04:27:12.00 | End Date=27-NOV-2010 04:31:14.00 | Comments=On demasque les etalons | 
72 | Buffers=0 | Events=0 | Faraday 1=0 | Faraday 2=0 | DEC=0 | FC=0 | OK=0 | FT=0 | AVL=0 | OCD=0 | Gene LASER=0 | Gene ELECT=0 | Gene TEST=0 | Gene DIRECT=0 | Gene TM=0 | Gene MARQ=0 | OA=0 | RAZ=0 | Plast All=0 | Plast G=0 | Plast C=0 | Plast D=0 | Trigger multiplicity=1 | PRG23=0 | Length (min.)=1.966667 | Size (MB)=0.000000 | Dead time (%)=0.000000 | Start Date=27-NOV-2010 04:31:14.00 | End Date=27-NOV-2010 04:33:04.00 | 
73 | Buffers=0 | Events=0 | Faraday 1=0 | Faraday 2=0 | DEC=0 | FC=0 | OK=0 | FT=0 | AVL=0 | OCD=0 | Gene LASER=0 | Gene ELECT=0 | Gene TEST=0 | Gene DIRECT=0 | Gene TM=0 | Gene MARQ=0 | OA=0 | RAZ=0 | Plast All=0 | Plast G=0 | Plast C=0 | Plast D=0 | Trigger multiplicity=2 | PRG23=0 | Length (min.)=5.466667 | Size (MB)=0.000000 | Dead time (%)=0.000000 | Start Date=27-NOV-2010 04:41:50.00 | End Date=27-NOV-2010 04:46:58.00 | 
74 | Buffers=0 | Events=0 | Faraday 1=0 | Faraday 2=0 | DEC=0 | FC=0 | OK=0 | FT=0 | AVL=0 | OCD=0 | Gene LASER=0 | Gene ELECT=0 | Gene TEST=0 | Gene DIRECT=0 | Gene TM=0 | Gene MARQ=0 | OA=0 | RAZ=0 | Plast All=0 | Plast G=0 | Plast C=0 | Plast D=0 | Trigger multiplicity=2 | PRG23=0 | Length (min.)=5.816667 | Size (MB)=0.000000 | Dead time (%)=0.000000 | Start Date=27-NOV-2010 04:46:58.00 | End Date=27-NOV-2010 04:52:23.00 | 
75 | Buffers=0 | Events=0 | Faraday 1=0 | Faraday 2=0 | DEC=0 | FC=0 | OK=0 | FT=0 | AVL=0 | OCD=0 | Gene LASER=0 | Gene ELECT=0 | Gene TEST=0 | Gene DIRECT=0 | Gene TM=0 | Gene MARQ=0 | OA=0 | RAZ=0 | Plast All=0 | Plast G=0 | Plast C=0 | Plast D=0 | Trigger multiplicity=2 | PRG23=0 | Length (min.)=5.700000 | Size (MB)=0.000000 | Dead time (%)=0.000000 | Start Date=27-NOV-2010 04:52:23.00 | End Date=27-NOV-2010 04:57:45.00 | 
76 | Buffers=0 | Events=0 | Faraday 1=0 | Faraday 2=0 | DEC=0 | FC=0 | OK=0 | FT=0 | AVL=0 | OCD=0 | Gene LASER=0 | Gene ELECT=0 | Gene TEST=0 | Gene DIRECT=0 | Gene TM=0 | Gene MARQ=0 | OA=0 | RAZ=0 | Plast All=0 | Plast G=0 | Plast C=0 | Plast D=0 | Trigger multiplicity=2 | PRG23=0 | Length (min.)=10.483333 | Size (MB)=0.000000 | Dead time (%)=0.000000 | Start Date=27-NOV-2010 04:57:45.00 | End Date=27-NOV-2010 05:03:34.00 | 
77 | Buffers=0 | Events=0 | Faraday 1=0 | Faraday 2=0 | DEC=0 | FC=0 | OK=0 | FT=0 | AVL=0 | OCD=0 | Gene LASER=0 | Gene ELECT=0 | Gene TEST=0 | Gene DIRECT=0 | Gene TM=0 | Gene MARQ=0 | OA=0 | RAZ=0 | Plast All=0 | Plast G=0 | Plast C=0 | Plast D=0 | Trigger multiplicity=2 | PRG23=0 | Length (min.)=5.966667 | Size (MB)=0.000000 | Dead time (%)=0.000000 | Start Date=27-NOV-2010 05:03:34.00 | End Date=27-NOV-2010 05:09:08.00 | 
78 | Buffers=0 | Events=0 | Faraday 1=0 | Faraday 2=0 | DEC=0 | FC=0 | OK=0 | FT=0 | AVL=0 | OCD=0 | Gene LASER=0 | Gene ELECT=0 | Gene TEST=0 | Gene DIRECT=0 | Gene TM=0 | Gene MARQ=0 | OA=0 | RAZ=0 | Plast All=0 | Plast G=0 | Plast C=0 | Plast D=0 | Trigger multiplicity=2 | PRG23=0 | Length (min.)=0.166667 | Size (MB)=0.000000 | Dead time (%)=0.000000 | Start Date=27-NOV-2010 05:09:08.00 | End Date=27-NOV-2010 05:09:18.00 | Comments=Changement de gains SI des couronnes 4-5; nouveau gain 2.828 (avant: 1) | 
79 | Buffers=0 | Events=0 | Faraday 1=0 | Faraday 2=0 | DEC=0 | FC=0 | OK=0 | FT=0 | AVL=0 | OCD=0 | Gene LASER=0 | Gene ELECT=0 | Gene TEST=0 | Gene DIRECT=0 | Gene TM=0 | Gene MARQ=0 | OA=0 | RAZ=0 | Plast All=0 | Plast G=0 | Plast C=0 | Plast D=0 | Trigger multiplicity=2 | PRG23=0 | Length (min.)=5.550000 | Size (MB)=0.000000 | Dead time (%)=0.000000 | Start Date=27-NOV-2010 05:12:05.00 | End Date=27-NOV-2010 05:17:18.00 | 
80 | Buffers=0 | Events=0 | Faraday 1=0 | Faraday 2=0 | DEC=0 | FC=0 | OK=0 | FT=0 | AVL=0 | OCD=0 | Gene LASER=0 | Gene ELECT=0 | Gene TEST=0 | Gene DIRECT=0 | Gene TM=0 | Gene MARQ=0 | OA=0 | RAZ=0 | Plast All=0 | Plast G=0 | Plast C=0 | Plast D=0 | Trigger multiplicity=2 | PRG23=0 | Length (min.)=5.400000 | Size (MB)=0.000000 | Dead time (%)=0.000000 | Start Date=27-NOV-2010 05:17:18.00 | End Date=27-NOV-2010 05:22:22.00 | 
81 | Buffers=0 | Events=0 | Faraday 1=0 | Faraday 2=0 | DEC=0 | FC=0 | OK=0 | FT=0 | AVL=0 | OCD=0 | Gene LASER=0 | Gene ELECT=0 | Gene TEST=0 | Gene DIRECT=0 | Gene TM=0 | Gene MARQ=0 | OA=0 | RAZ=0 | Plast All=0 | Plast G=0 | Plast C=0 | Plast D=0 | Trigger multiplicity=2 | PRG23=0 | Length (min.)=5.450000 | Size (MB)=0.000000 | Dead time (%)=0.000000 | Start Date=27-NOV-2010 05:22:22.00 | End Date=27-NOV-2010 05:27:29.00 | 
82 | Buffers=0 | Events=0 | Faraday 1=0 | Faraday 2=0 | DEC=0 | FC=0 | OK=0 | FT=0 | AVL=0 | OCD=0 | Gene LASER=0 | Gene ELECT=0 | Gene TEST=0 | Gene DIRECT=0 | Gene TM=0 | Gene MARQ=0 | OA=0 | RAZ=0 | Plast All=0 | Plast G=0 | Plast C=0 | Plast D=0 | Trigger multiplicity=2 | PRG23=0 | Length (min.)=5.533333 | Size (MB)=0.000000 | Dead time (%)=0.000000 | Start Date=27-NOV-2010 05:27:29.00 | End Date=27-NOV-2010 05:32:41.00 | 
83 | Buffers=0 | Events=0 | Faraday 1=0 | Faraday 2=0 | DEC=0 | FC=0 | OK=0 | FT=0 | AVL=0 | OCD=0 | Gene LASER=0 | Gene ELECT=0 | Gene TEST=0 | Gene DIRECT=0 | Gene TM=0 | Gene MARQ=0 | OA=0 | RAZ=0 | Plast All=0 | Plast G=0 | Plast C=0 | Plast D=0 | Trigger multiplicity=2 | PRG23=0 | Length (min.)=5.966667 | Size (MB)=0.000000 | Dead time (%)=0.000000 | Start Date=27-NOV-2010 05:32:41.00 | End Date=27-NOV-2010 05:38:15.00 | 
84 | Buffers=0 | Events=0 | Faraday 1=0 | Faraday 2=0 | DEC=0 | FC=0 | OK=0 | FT=0 | AVL=0 | OCD=0 | Gene LASER=0 | Gene ELECT=0 | Gene TEST=0 | Gene DIRECT=0 | Gene TM=0 | Gene MARQ=0 | OA=0 | RAZ=0 | Plast All=0 | Plast G=0 | Plast C=0 | Plast D=0 | Trigger multiplicity=2 | PRG23=0 | Length (min.)=6.466667 | Size (MB)=0.000000 | Dead time (%)=0.000000 | Start Date=27-NOV-2010 05:38:15.00 | End Date=27-NOV-2010 05:44:19.00 | 
85 | Buffers=0 | Events=0 | Faraday 1=0 | Faraday 2=0 | DEC=0 | FC=0 | OK=0 | FT=0 | AVL=0 | OCD=0 | Gene LASER=0 | Gene ELECT=0 | Gene TEST=0 | Gene DIRECT=0 | Gene TM=0 | Gene MARQ=0 | OA=0 | RAZ=0 | Plast All=0 | Plast G=0 | Plast C=0 | Plast D=0 | Trigger multiplicity=2 | PRG23=0 | Length (min.)=8.116667 | Size (MB)=0.000000 | Dead time (%)=0.000000 | Start Date=27-NOV-2010 05:44:19.00 | End Date=27-NOV-2010 05:51:58.00 | 
86 | Buffers=0 | Events=0 | Faraday 1=0 | Faraday 2=0 | DEC=0 | FC=0 | OK=0 | FT=0 | AVL=0 | OCD=0 | Gene LASER=0 | Gene ELECT=0 | Gene TEST=0 | Gene DIRECT=0 | Gene TM=0 | Gene MARQ=0 | OA=0 | RAZ=0 | Plast All=0 | Plast G=0 | Plast C=0 | Plast D=0 | Trigger multiplicity=2 | PRG23=0 | Length (min.)=14.116667 | Size (MB)=0.000000 | Dead time (%)=0.000000 | Start Date=27-NOV-2010 05:51:58.00 | End Date=27-NOV-2010 06:01:09.00 | 
87 | Buffers=0 | Events=0 | Faraday 1=0 | Faraday 2=0 | DEC=0 | FC=0 | OK=0 | FT=0 | AVL=0 | OCD=0 | Gene LASER=0 | Gene ELECT=0 | Gene TEST=0 | Gene DIRECT=0 | Gene TM=0 | Gene MARQ=0 | OA=0 | RAZ=0 | Plast All=0 | Plast G=0 | Plast C=0 | Plast D=0 | Trigger multiplicity=2 | PRG23=0 | Length (min.)=11.116667 | Size (MB)=0.000000 | Dead time (%)=0.000000 | Start Date=27-NOV-2010 06:01:09.00 | End Date=27-NOV-2010 06:11:36.00 | 
88 | Buffers=0 | Events=0 | Faraday 1=0 | Faraday 2=0 | DEC=0 | FC=0 | OK=0 | FT=0 | AVL=0 | OCD=0 | Gene LASER=0 | Gene ELECT=0 | Gene TEST=0 | Gene DIRECT=0 | Gene TM=0 | Gene MARQ=0 | OA=0 | RAZ=0 | Plast All=0 | Plast G=0 | Plast C=0 | Plast D=0 | Trigger multiplicity=2 | PRG23=0 | Length (min.)=4.833333 | Size (MB)=0.000000 | Dead time (%)=0.000000 | Start Date=27-NOV-2010 06:11:36.00 | End Date=27-NOV-2010 06:16:06.00 | 
89 | Buffers=0 | Events=0 | Faraday 1=0 | Faraday 2=0 | DEC=0 | FC=0 | OK=0 | FT=0 | AVL=0 | OCD=0 | Gene LASER=0 | Gene ELECT=0 | Gene TEST=0 | Gene DIRECT=0 | Gene TM=0 | Gene MARQ=0 | OA=0 | RAZ=0 | Plast All=0 | Plast G=0 | Plast C=0 | Plast D=0 | Trigger multiplicity=2 | PRG23=0 | Length (min.)=4.750000 | Size (MB)=0.000000 | Dead time (%)=0.000000 | Start Date=27-NOV-2010 06:16:06.00 | End Date=27-NOV-2010 06:20:35.00 | 
90 | Buffers=0 | Events=0 | Faraday 1=0 | Faraday 2=0 | DEC=0 | FC=0 | OK=0 | FT=0 | AVL=0 | OCD=0 | Gene LASER=0 | Gene ELECT=0 | Gene TEST=0 | Gene DIRECT=0 | Gene TM=0 | Gene MARQ=0 | OA=0 | RAZ=0 | Plast All=0 | Plast G=0 | Plast C=0 | Plast D=0 | Trigger multiplicity=2 | PRG23=0 | Length (min.)=4.816667 | Size (MB)=0.000000 | Dead time (%)=0.000000 | Start Date=27-NOV-2010 06:20:35.00 | End Date=27-NOV-2010 06:25:04.00 | 
91 | Buffers=0 | Events=0 | Faraday 1=0 | Faraday 2=0 | DEC=0 | FC=0 | OK=0 | FT=0 | AVL=0 | OCD=0 | Gene LASER=0 | Gene ELECT=0 | Gene TEST=0 | Gene DIRECT=0 | Gene TM=0 | Gene MARQ=0 | OA=0 | RAZ=0 | Plast All=0 | Plast G=0 | Plast C=0 | Plast D=0 | Trigger multiplicity=2 | PRG23=0 | Length (min.)=4.616667 | Size (MB)=0.000000 | Dead time (%)=0.000000 | Start Date=27-NOV-2010 06:25:04.00 | End Date=27-NOV-2010 06:29:25.00 | 
92 | Buffers=0 | Events=0 | Faraday 1=0 | Faraday 2=0 | DEC=0 | FC=0 | OK=0 | FT=0 | AVL=0 | OCD=0 | Gene LASER=0 | Gene ELECT=0 | Gene TEST=0 | Gene DIRECT=0 | Gene TM=0 | Gene MARQ=0 | OA=0 | RAZ=0 | Plast All=0 | Plast G=0 | Plast C=0 | Plast D=0 | Trigger multiplicity=2 | PRG23=0 | Length (min.)=4.716667 | Size (MB)=0.000000 | Dead time (%)=0.000000 | Start Date=27-NOV-2010 06:29:25.00 | End Date=27-NOV-2010 06:33:52.00 | 
93 | Buffers=0 | Events=0 | Faraday 1=0 | Faraday 2=0 | DEC=0 | FC=0 | OK=0 | FT=0 | AVL=0 | OCD=0 | Gene LASER=0 | Gene ELECT=0 | Gene TEST=0 | Gene DIRECT=0 | Gene TM=0 | Gene MARQ=0 | OA=0 | RAZ=0 | Plast All=0 | Plast G=0 | Plast C=0 | Plast D=0 | Trigger multiplicity=2 | PRG23=0 | Length (min.)=4.800000 | Size (MB)=0.000000 | Dead time (%)=0.000000 | Start Date=27-NOV-2010 06:33:52.00 | End Date=27-NOV-2010 06:38:20.00 | 
94 | Buffers=0 | Events=0 | Faraday 1=0 | Faraday 2=0 | DEC=0 | FC=0 | OK=0 | FT=0 | AVL=0 | OCD=0 | Gene LASER=0 | Gene ELECT=0 | Gene TEST=0 | Gene DIRECT=0 | Gene TM=0 | Gene MARQ=0 | OA=0 | RAZ=0 | Plast All=0 | Plast G=0 | Plast C=0 | Plast D=0 | Trigger multiplicity=2 | PRG23=0 | Length (min.)=4.516667 | Size (MB)=0.000000 | Dead time (%)=0.000000 | Start Date=27-NOV-2010 06:38:20.00 | End Date=27-NOV-2010 06:42:35.00 | 
95 | Buffers=0 | Events=0 | Faraday 1=0 | Faraday 2=0 | DEC=0 | FC=0 | OK=0 | FT=0 | AVL=0 | OCD=0 | Gene LASER=0 | Gene ELECT=0 | Gene TEST=0 | Gene DIRECT=0 | Gene TM=0 | Gene MARQ=0 | OA=0 | RAZ=0 | Plast All=0 | Plast G=0 | Plast C=0 | Plast D=0 | Trigger multiplicity=2 | PRG23=0 | Length (min.)=4.583333 | Size (MB)=0.000000 | Dead time (%)=0.000000 | Start Date=27-NOV-2010 06:42:35.00 | End Date=27-NOV-2010 06:46:54.00 | 
96 | Buffers=0 | Events=0 | Faraday 1=0 | Faraday 2=0 | DEC=0 | FC=0 | OK=0 | FT=0 | AVL=0 | OCD=0 | Gene LASER=0 | Gene ELECT=0 | Gene TEST=0 | Gene DIRECT=0 | Gene TM=0 | Gene MARQ=0 | OA=0 | RAZ=0 | Plast All=0 | Plast G=0 | Plast C=0 | Plast D=0 | Trigger multiplicity=2 | PRG23=0 | Length (min.)=4.716667 | Size (MB)=0.000000 | Dead time (%)=0.000000 | Start Date=27-NOV-2010 06:46:55.00 | End Date=27-NOV-2010 06:51:18.00 | 
97 | Buffers=0 | Events=0 | Faraday 1=0 | Faraday 2=0 | DEC=0 | FC=0 | OK=0 | FT=0 | AVL=0 | OCD=0 | Gene LASER=0 | Gene ELECT=0 | Gene TEST=0 | Gene DIRECT=0 | Gene TM=0 | Gene MARQ=0 | OA=0 | RAZ=0 | Plast All=0 | Plast G=0 | Plast C=0 | Plast D=0 | Trigger multiplicity=2 | PRG23=0 | Length (min.)=4.350000 | Size (MB)=0.000000 | Dead time (%)=0.000000 | Start Date=27-NOV-2010 06:51:18.00 | End Date=27-NOV-2010 06:55:23.00 | 
98 | Buffers=0 | Events=0 | Faraday 1=0 | Faraday 2=0 | DEC=0 | FC=0 | OK=0 | FT=0 | AVL=0 | OCD=0 | Gene LASER=0 | Gene ELECT=0 | Gene TEST=0 | Gene DIRECT=0 | Gene TM=0 | Gene MARQ=0 | OA=0 | RAZ=0 | Plast All=0 | Plast G=0 | Plast C=0 | Plast D=0 | Trigger multiplicity=2 | PRG23=0 | Length (min.)=4.316667 | Size (MB)=0.000000 | Dead time (%)=0.000000 | Start Date=27-NOV-2010 06:55:23.00 | End Date=27-NOV-2010 06:59:26.00 | 
99 | Buffers=0 | Events=0 | Faraday 1=0 | Faraday 2=0 | DEC=0 | FC=0 | OK=0 | FT=0 | AVL=0 | OCD=0 | Gene LASER=0 | Gene ELECT=0 | Gene TEST=0 | Gene DIRECT=0 | Gene TM=0 | Gene MARQ=0 | OA=0 | RAZ=0 | Plast All=0 | Plast G=0 | Plast C=0 | Plast D=0 | Trigger multiplicity=2 | PRG23=0 | Length (min.)=8.616667 | Size (MB)=0.000000 | Dead time (%)=0.000000 | Start Date=27-NOV-2010 06:59:26.00 | End Date=27-NOV-2010 07:03:31.00 | 
100 | Buffers=0 | Events=0 | Faraday 1=0 | Faraday 2=0 | DEC=0 | FC=0 | OK=0 | FT=0 | AVL=0 | OCD=0 | Gene LASER=0 | Gene ELECT=0 | Gene TEST=0 | Gene DIRECT=0 | Gene TM=0 | Gene MARQ=0 | OA=0 | RAZ=0 | Plast All=0 | Plast G=0 | Plast C=0 | Plast D=0 | Trigger multiplicity=2 | PRG23=0 | Length (min.)=4.416667 | Size (MB)=0.000000 | Dead time (%)=0.000000 | Start Date=27-NOV-2010 07:03:32.00 | End Date=27-NOV-2010 07:07:41.00 | 
101 | Buffers=0 | Events=0 | Faraday 1=0 | Faraday 2=0 | DEC=0 | FC=0 | OK=0 | FT=0 | AVL=0 | OCD=0 | Gene LASER=0 | Gene ELECT=0 | Gene TEST=0 | Gene DIRECT=0 | Gene TM=0 | Gene MARQ=0 | OA=0 | RAZ=0 | Plast All=0 | Plast G=0 | Plast C=0 | Plast D=0 | Trigger multiplicity=2 | PRG23=0 | Length (min.)=3.700000 | Size (MB)=0.000000 | Dead time (%)=0.000000 | Start Date=27-NOV-2010 07:07:41.00 | End Date=27-NOV-2010 07:11:07.00 | 
102 | Buffers=0 | Events=0 | Faraday 1=0 | Faraday 2=0 | DEC=0 | FC=0 | OK=0 | FT=0 | AVL=0 | OCD=0 | Gene LASER=0 | Gene ELECT=0 | Gene TEST=0 | Gene DIRECT=0 | Gene TM=0 | Gene MARQ=0 | OA=0 | RAZ=0 | Plast All=0 | Plast G=0 | Plast C=0 | Plast D=0 | Trigger multiplicity=2 | PRG23=0 | Length (min.)=3.533333 | Size (MB)=0.000000 | Dead time (%)=0.000000 | Start Date=27-NOV-2010 07:11:07.00 | End Date=27-NOV-2010 07:14:27.00 | 
103 | Buffers=0 | Events=0 | Faraday 1=0 | Faraday 2=0 | DEC=0 | FC=0 | OK=0 | FT=0 | AVL=0 | OCD=0 | Gene LASER=0 | Gene ELECT=0 | Gene TEST=0 | Gene DIRECT=0 | Gene TM=0 | Gene MARQ=0 | OA=0 | RAZ=0 | Plast All=0 | Plast G=0 | Plast C=0 | Plast D=0 | Trigger multiplicity=2 | PRG23=0 | Length (min.)=4.466667 | Size (MB)=0.000000 | Dead time (%)=0.000000 | Start Date=27-NOV-2010 07:14:27.00 | End Date=27-NOV-2010 07:18:39.00 | 
104 | Buffers=0 | Events=0 | Faraday 1=0 | Faraday 2=0 | DEC=0 | FC=0 | OK=0 | FT=0 | AVL=0 | OCD=0 | Gene LASER=0 | Gene ELECT=0 | Gene TEST=0 | Gene DIRECT=0 | Gene TM=0 | Gene MARQ=0 | OA=0 | RAZ=0 | Plast All=0 | Plast G=0 | Plast C=0 | Plast D=0 | Trigger multiplicity=2 | PRG23=0 | Length (min.)=5.300000 | Size (MB)=0.000000 | Dead time (%)=0.000000 | Start Date=27-NOV-2010 07:18:39.00 | End Date=27-NOV-2010 07:23:37.00 | 
105 | Buffers=0 | Events=0 | Faraday 1=0 | Faraday 2=0 | DEC=0 | FC=0 | OK=0 | FT=0 | AVL=0 | OCD=0 | Gene LASER=0 | Gene ELECT=0 | Gene TEST=0 | Gene DIRECT=0 | Gene TM=0 | Gene MARQ=0 | OA=0 | RAZ=0 | Plast All=0 | Plast G=0 | Plast C=0 | Plast D=0 | Trigger multiplicity=2 | PRG23=0 | Length (min.)=5.566667 | Size (MB)=0.000000 | Dead time (%)=0.000000 | Start Date=27-NOV-2010 07:23:37.00 | End Date=27-NOV-2010 07:28:51.00 | 
106 | Buffers=0 | Events=0 | Faraday 1=0 | Faraday 2=0 | DEC=0 | FC=0 | OK=0 | FT=0 | AVL=0 | OCD=0 | Gene LASER=0 | Gene ELECT=0 | Gene TEST=0 | Gene DIRECT=0 | Gene TM=0 | Gene MARQ=0 | OA=0 | RAZ=0 | Plast All=0 | Plast G=0 | Plast C=0 | Plast D=0 | Trigger multiplicity=2 | PRG23=0 | Length (min.)=5.383333 | Size (MB)=0.000000 | Dead time (%)=0.000000 | Start Date=27-NOV-2010 07:28:51.00 | End Date=27-NOV-2010 07:33:54.00 | 
