3	6
12
214.197   468.864
309.576   642.414
342.045   699.809
381.279   767.452
425.247   839.879
547.955   1037.62
614.246   1137.38
684.597   1239.86
842.884   1468.08
921.352   1584.24
1059.76   1786.34
5516.44   8111.09
+KVIDCsIRLLine
ID:Z=3 A=7
3	7
21
60.4002   120.949
74.389   161.456
84.2633   186.156
94.4121   212.337
111.144   254.325
155.303   357.568
179.441   411.907
238.414   533.427
271.054   597.151
306.438   662.357
373.638   786.841
413.136   852.047
470.737   947.386
582.372   1128.18
631.743   1201.29
703.639   1310.08
773.101   1418.17
856.616   1542.23
951.291   1678.49
1058.27   1832.61
5514.91   8157.1
+KVIDCsIRLLine
ID:Z=3 A=8
3	8
10
447.656   928.651
484.276   987.853
525.058   1058.31
568.335   1129.5
689.848   1323.61
752.268   1421.04
812.988   1515.77
884.196   1621.95
948.133   1721.94
5514.96   8198.31
+KVIDCsIRLLine
ID:Z=3 A=9
3	9
9
467.031   980.708
506.848   1051.03
554.32   1130.33
612.896   1233.06
673.386   1335.8
831.501   1579.19
906.156   1698.47
1007.23   1849.47
5514.86   8245.9
+KVIDCsIRLLine
ID:Z=4 A=7
4	7
15
187.206   446.755
222.817   532.942
243.934   575.66
263.395   617.629
288.238   672.339
318.051   730.047
342.895   782.508
388.441   875.44
429.02   954.882
475.81   1044.82
596.716   1271.9
738.326   1523.71
806.648   1645.12
848.468   1727.56
5488.05   9367.46
+KVIDCsIRLLine
ID:Z=4 A=9
4	9
15
192.641   479.404
212.069   526.289
258.543   633.161
292.827   708.316
319.875   771.06
407.872   954.465
447.49   1030.31
499.297   1135.11
550.343   1230.95
608.627   1342.65
674.148   1468.14
760.241   1627.41
842.905   1778.41
900.427   1887.35
5491.51   9446.96
+KVIDCsIRLLine
ID:Z=4 A=10
4	10
10
418.918   991.01
504.63   1165.45
545.01   1250.26
598.723   1359.89
652.816   1461.25
709.195   1563.29
769.764   1681.19
881.379   1890.11
970.9   2057.66
5489.98   9500.05
+KVIDCsIRLLine
ID:Z=5 A=11
5	11
11
382.437   947.547
414.366   1029.42
461.729   1126.7
509.091   1231.7
613.927   1458.04
665.015   1563.03
717.699   1675.73
771.447   1786.5
822.535   1885.71
888.928   2021.33
5489.07   10432.2
+KVIDCutLine
OK:IMF_line
below
10
428.266   1075.88
464.612   1160.6
509.035   1256.27
561.536   1372.42
620.765   1498.14
670.573   1607.46
731.149   1733.19
791.727   1875.3
860.784   2017.83
5489.12   11079.1
+KVIDCutLine
OK:gamma_line
above
19
27.415   19.7026
37.536   27.8255
42.7911   34.2562
62.8386   55.5789
75.6845   67.4249
97.6784   90.1015
125.706   117.179
209.01   193.33
233.923   217.023
256.89   237.668
301.851   278.622
336.691   310.775
419.8   390.65
526.266   491.849
581.737   548.033
621.054   583.909
721.875   693.907
849.555   828.613
5684.31   5876.01
!
# ASCII file generated by KVIDGCsI::WriteToAsciiFile
# ID Graph Name : CSI_R_L_0708
# This file can be read using KVIDGCsI::ReadFromAsciiFile
# 
++KVIDGCsI
<VARX> CSI-L
<VARY> CSI-R
<PARAMETER> Runlist=1000-100000
<PARAMETER> IDTelescopes=CSI_R_L_0708
<PARAMETER> AUTOR=DIEGO_GRUYER
+KVIDCsIRLLine
ID:Z=1 A=1
1	1
26
34.2737   30.0391
48.6539   48.4465
52.8051   52.8922
74.6807   77.5583
112.231   115.002
133.17   135.224
148.547   149.625
162.451   162.187
179.627   179.039
229.356   225.304
253.29   246.811
275.754   267.494
298.822   290.216
329.005   317.105
360.164   346.75
398.837   385.068
434.391   419.111
506.749   488.401
550.236   529.354
604.885   580.057
645.533   619.669
690.245   664.034
737.668   713.153
791.865   770.194
847.417   828.819
3835.3   3940.5
+KVIDCsIRLLine
ID:Z=1 A=2
1	2
23
42.8161   46.7877
57.8945   68.2664
73.0626   86.9321
79.9838   95.1386
86.7682   102.787
111.341   129.849
154.092   173.618
179.339   199.399
211.637   230.82
253.716   271.909
302.163   317.026
354.715   368.291
391.451   403.964
427.905   439.251
463.412   471.489
500.871   507.829
559.421   563.737
658.351   659.284
727.709   726.125
795.432   793.585
863.155   861.664
936.364   934.729
4282.08   4435.81
+KVIDCsIRLLine
ID:Z=1 A=3
1	3
22
48.6751   57.7853
53.5824   66.4663
66.2354   84.4104
79.0188   101.139
89.6478   114.682
101.857   129.34
114.837   144.184
157.192   191.724
180.625   217.25
240.119   278.288
271.302   309.459
300.142   338.144
335.735   373.953
405.918   441.579
490.733   523.363
551.045   579.259
662.875   689.286
721.851   747.707
795.978   817.751
875.231   892.956
939.5   958.576
4177.42   4406.71
+KVIDCsIRLLine
ID:Z=2 A=3
2	3
27
99.4886   181.511
112.142   204.73
127.439   230.736
144.815   257.672
162.756   286.928
178.432   310.613
196.373   337.083
217.337   368.198
236.033   394.204
257.186   424.39
275.505   449.003
298.735   480.117
323.287   513.09
349.161   546.526
392.221   602.254
434.714   654.266
488.3   714.52
547.516   781.22
603.469   844.619
667.34   915.483
723.626   976.241
786.275   1043.46
891.707   1156.65
994.421   1261.7
1374.59   1652.83
1602.61   1893.53
2944.65   3604.11
+KVIDCsIRLLine
ID:Z=2 A=4
2	4
34
34.2696   27.4615
36.4997   38.4472
45.8631   67.9771
51.9379   83.7783
61.2713   107.683
66.1346   119.637
84.008   159.177
94.6981   181.045
108.803   207.219
121.423   232.126
135.899   258.301
151.86   284.474
164.109   306.85
175.987   325.003
191.205   349.489
205.682   374.396
222.757   398.882
239.088   422.945
253.193   444.897
272.494   472.339
295.879   507.8
320.377   540.306
346.731   577.035
389.194   631.24
433.736   690.344
486.443   759.578
539.152   827.125
600.768   900.582
651.897   960.637
716.562   1035.01
892.282   1229.03
1222.58   1578.77
1565.83   1939.82
3043.52   3751.29
+KVIDCsIRLLine
ID:Z=2 A=6
2	6
25
63.4704   127.884
78.6678   165.787
90.0654   191.63
103.19   220.919
116.661   247.623
129.095   274.328
163.635   339.798
180.904   371.671
200.937   405.267
217.17   434.555
240.312   471.598
262.763   508.639
279.686   535.344
316.643   592.198
363.617   661.975
408.172   727.444
451.001   787.744
500.048   855.798
551.165   923.852
601.248   991.044
683.796   1102.17
777.397   1225.35
892.414   1378.69
1001.22   1519.11
2758.23   3600.33
+KVIDCsIRLLine
ID:Z=4 A=8
4	8
20
84.8174   187.154
92.2388   206.516
100.774   226.95
111.826   249.347
123.569   276.051
153.272   339.798
186.085   402.682
206.808   442.309
230.985   486.242
254.127   525.868
294.539   594.783
343.584   674.035
441.676   822.202
488.649   889.394
532.515   953.141
585.014   1027.23
726.971   1221.91
825.752   1353.71
940.77   1501.88
2758.23   3821.72
+KVIDCsIRLLine
ID:Z=3 A=6
3	6
24
125.366   300.52
137.098   326.816
148.794   355.164
161.621   381.737
174.248   411.097
184.977   434.041
199.79   464.786
231.943   528.032
241.698   549.114
270.6   606.211
299.502   659.796
358.752   766.963
390.906   825.817
426.312   885.549
460.633   944.404
497.844   1005.89
533.25   1062.12
619.596   1197.38
658.614   1260.63
712.445   1340.57
771.333   1428.41
846.479   1543.49
1074   1861.17
2883.02   4631.14
+KVIDCsIRLLine
ID:Z=3 A=7
3	7
31
41.4715   70.5044
43.9337   79.301
56.7371   120.245
61.6615   136.879
66.5858   151.833
75.8719   177.983
84.3137   203.172
95.2177   234.361
107.88   267.547
118.081   290.739
140.24   345.917
163.807   400.696
204.609   490.661
222.197   528.246
235.564   555.835
283.189   650.758
315.549   713.933
345.095   769.911
376.751   826.69
442.88   947.442
476.647   1004.22
511.822   1064.2
554.945   1136.01
609.817   1223.57
665.743   1314.74
724.836   1408.3
784.984   1501.87
851.463   1603.83
909.504   1689.79
1100.13   1967.85
2882.91   4680.86
+KVIDCsIRLLine
ID:Z=3 A=8
3	8
23
131.747   335.462
139.788   355.598
151.848   384.919
176.112   442.5
188.317   469.348
203.105   503.968
219.329   538.942
235.41   571.794
256.372   615.6
304.9   713.453
335.195   774.568
368.936   836.742
440.007   969.569
477.336   1034.57
522.133   1112.99
571.811   1195.66
616.032   1272.67
670.878   1363.81
720.556   1447.54
781.719   1545.04
856.667   1660.2
909.361   1738.27
2882.83   4729.35
+KVIDCsIRLLine
ID:Z=3 A=9
3	9
18
281.782   679.547
314.142   746.721
333.839   788.304
360.572   838.686
385.195   888.266
411.224   934.647
446.397   1005.02
480.165   1064.2
513.932   1126.57
565.498   1217.58
620.37   1311.14
668.91   1397.51
726.947   1494.67
806.09   1621.82
844.076   1687.8
856.74   1707.22
909.504   1785.36
2882.91   4776.43
+KVIDCsIRLLine
ID:Z=4 A=7
4	7
19
173.684   439.975
207.737   520.207
256.102   630.355
282.752   690.189
315.325   760.902
343.455   818.017
373.067   876.491
401.691   936.325
461.901   1054.63
498.421   1125.35
540.864   1204.22
591.697   1302.13
645.984   1402.76
701.259   1502.03
774.794   1627.14
859.525   1774.66
973.205   1957.96
1123.58   2207.32
2954.68   5727.12
+KVIDCsIRLLine
ID:Z=4 A=9
4	9
21
137.615   365.793
149.281   397.554
182.158   483.035
228.608   593.767
247.697   637.684
268.201   686.306
293.653   743.554
317.691   796.881
346.679   854.915
376.373   920.79
415.966   1002.35
455.56   1086.26
488.648   1151.98
527.887   1226.09
608.488   1384.9
655.15   1474.3
704.995   1568.41
748.476   1646.04
815.077   1768.15
888.607   1893.62
2897.23   5704.65
+KVIDCsIRLLine
ID:Z=4 A=10
4	10
14
255.474   665.916
304.965   780.413
334.659   844.72
363.647   911.378
395.464   978.038
455.56   1105.08
496.072   1187.27
541.674   1281.38
631.818   1459.01
681.663   1555.46
732.568   1651.92
788.211   1755.6
850.428   1870.1
2897.23   5753.59
+KVIDCsIRLLine
ID:Z=5 A=11
5	11
10
395.696   986.68
418.481   1040.07
448.125   1106.25
483.161   1180.22
520.89   1262.53
569.645   1364.3
626.24   1485.55
699.494   1630.14
838.9   1907.11
3030.17   6237.86
+KVIDCutLine
OK:IMF_line
below
9
321.311   890.832
355.106   977.881
396.069   1079.04
436.008   1179.04
484.141   1291.97
581.43   1536.64
630.586   1651.92
700.702   1812.06
2798.72   6524.79
+KVIDCutLine
OK:gamma_line
above
21
28.5442   17.7032
32.4034   19.4353
43.6217   32.137
60.7634   49.8424
85.2641   73.5138
104.291   91.7967
113.983   99.8793
137.766   122.011
161.101   142.026
198.165   176.86
219.255   195.527
261.885   236.712
319.054   292.907
349.299   320.62
412.173   384.808
438.56   410.284
467.96   439.402
504.888   474.892
567.707   534.159
617.531   580.057
2731.62   2762.23
!
# ASCII file generated by KVIDGCsI::WriteToAsciiFile
# ID Graph Name : CSI_R_L_0709
# This file can be read using KVIDGCsI::ReadFromAsciiFile
# 
++KVIDGCsI
<VARX> CSI-L
<VARY> CSI-R
<PARAMETER> Runlist=1000-100000
<PARAMETER> IDTelescopes=CSI_R_L_0709
<PARAMETER> AUTOR=DIEGO_GRUYER
+KVIDCsIRLLine
ID:Z=1 A=1
1	1
23
39.9831   31.0119
47.7364   41.6569
60.3354   56.834
73.2576   71.3787
105.348   105.421
148.098   148.107
161.344   160.755
176.419   176.775
198.694   197.29
225.309   223.7
253.643   251.153
278.611   276.631
310.896   308.529
342.661   341.541
369.87   369.537
436.707   437.462
477.634   479.6
532.409   537.463
576.473   580.016
661.769   671.065
717.172   731.062
807.142   829.273
4400.44   4586.34
+KVIDCsIRLLine
ID:Z=1 A=2
1	2
17
47.0903   43.7649
51.1823   49.9833
65.1812   69.06
90.5948   99.6251
122.792   135.143
168.791   184.052
188.157   204.388
241.999   258.668
300.612   316.79
332.116   348.884
427.29   445.124
520.095   539.059
575.929   595.02
661.769   684.473
718.801   742.553
811.376   841.708
4400.44   4601.42
+KVIDCsIRLLine
ID:Z=1 A=3
1	3
20
59.9047   65.7927
84.5645   99.5193
95.1175   112.799
108.039   127.239
119.023   140.94
132.034   156.43
145.291   171.571
161.072   188.856
181.525   210.852
231.769   263.41
261.92   293.449
291.533   324.541
323.301   357.213
408.371   443.111
516.531   553.521
578.102   615.45
644.927   686.388
717.353   760.111
809.991   856.421
4400.44   4617.01
+KVIDCsIRLLine
ID:Z=2 A=3
2	3
24
131.538   214.381
155.639   251.685
171.333   273.63
191.511   303.255
233.548   360.309
259.89   395.419
290.156   434.369
316.5   465.09
341.161   497.458
373.108   537.506
408.979   579.198
443.73   620.892
485.206   668.072
528.027   716.019
573.987   771.976
632.277   836.712
690.568   902.542
752.221   970.565
827.327   1055.05
895.706   1128.56
960.723   1199.22
1060.49   1310.04
1209.36   1463.87
4577.55   4929.69
+KVIDCsIRLLine
ID:Z=2 A=4
2	4
29
35.8074   29.2841
37.4888   35.4283
53.1824   75.6953
62.3744   95.9936
84.7939   143.173
94.6585   161.496
106.092   181.245
127.055   218.771
143.869   246.749
162.926   277.469
183.103   307.094
201.599   335.621
224.019   368.537
252.865   410.603
283.431   451.375
319.862   500.749
393.846   595.657
431.959   641.739
470.072   689.467
527.242   758.041
586.318   830.128
646.851   898.153
712.988   974.961
791.456   1062.73
868.803   1151.61
960.723   1251.46
1060.49   1362.27
1209.36   1516.2
4577.55   4982.04
+KVIDCsIRLLine
ID:Z=2 A=6
2	6
19
98.6721   181.693
126.674   234.812
153.629   283.092
207.073   375.151
242.386   431.223
265.596   469.219
337.35   574.237
368.03   615.897
400.691   663.632
480.857   770.386
598.631   922.271
661.971   999.513
719.869   1072.42
857.438   1232.98
943.046   1331.92
1024.69   1431.74
1155.34   1588.83
1302.8   1752
4555.45   5116.03
+KVIDCsIRLLine
ID:Z=4 A=8
4	8
22
140.895   273.07
158.214   308.654
179.493   349.447
208.925   398.163
237.685   448.369
273.291   506.037
341.309   614.161
368.03   654.953
395.742   694.01
425.433   737.405
452.65   772.99
504.115   847.63
564.487   930.083
637.229   1022.96
707.498   1115.82
791.128   1220.84
878.221   1329.32
976.202   1449.1
1088.04   1578.42
1194.93   1710.34
1338.93   1874.37
4554.96   5350.37
+KVIDCsIRLLine
ID:Z=3 A=6
3	6
21
191.836   395.192
208.602   426.979
227.902   465.458
269.03   541.858
295.289   588.144
319.65   630.526
343.378   672.909
372.8   723.656
402.856   771.058
435.127   823.478
474.04   889.282
515.168   955.086
563.89   1031.49
609.448   1100.63
661.65   1178.15
711.636   1250.64
758.144   1316.45
864.761   1475.39
927.087   1564.05
1060.28   1743.63
4533.11   6409.59
+KVIDCsIRLLine
ID:Z=3 A=7
3	7
27
72.3447   132.639
80.1135   152.936
92.3215   181.462
105.639   216.024
121.177   250.037
137.824   288.438
159.465   331.229
202.749   423.94
228.274   474.959
255.465   526.527
289.869   592.906
309.291   629.113
359.233   716.889
389.753   769.553
418.276   820.242
456.01   883.879
499.293   954.099
540.356   1018.83
588.078   1096.73
644.679   1183.4
691.292   1258.02
740.124   1330.43
786.736   1400.66
840.007   1478.55
904.71   1570.49
1049.55   1774.57
4534.05   6456.04
+KVIDCsIRLLine
ID:Z=3 A=8
3	8
17
228.851   488.322
256.691   543.53
272.194   571.972
309.209   645.583
358.247   735.925
378.812   772.173
409.5   824.593
434.81   871.437
506.943   993.565
553.766   1068.85
598.059   1141.9
642.35   1212.18
685.694   1282.43
797.69   1452.53
933.415   1653.28
1048.57   1815.57
4532.8   6497.15
+KVIDCsIRLLine
ID:Z=3 A=9
3	9
12
419.325   854.16
476.241   958.445
513.124   1018.67
562.09   1104.55
669.243   1277.98
731.564   1375.58
786.253   1458.13
854.614   1565.75
924.884   1666.13
988.472   1763.16
1053.98   1855.18
4555.68   6536.82
+KVIDCsIRLLine
ID:Z=4 A=7
4	7
18
224.945   486.48
237.153   515.555
255.465   550.665
287.095   615.947
308.182   658.738
354.794   754.741
392.75   825.729
439.363   915.697
483.755   999.083
585.859   1185.6
649.118   1292.04
700.17   1384.2
755.661   1481.85
826.467   1596.83
901.381   1720.26
971.299   1837.12
1029.57   1930.38
4534.05   7849.12
+KVIDCsIRLLine
ID:Z=4 A=9
4	9
17
230.357   523.242
248.203   563.289
272.184   612.115
296.723   664.231
320.146   712.508
345.242   768.465
375.581   824.642
453.659   980.446
548.467   1154.89
639.928   1324.97
705.737   1441.27
761.841   1542.53
822.072   1646.22
894.014   1774.59
957.591   1884.87
1034.55   2016.2
4556.62   7935.02
+KVIDCsIRLLine
ID:Z=4 A=10
4	10
9
470.506   1027.58
519.472   1119.59
606.593   1286.9
712.475   1479.85
765.891   1580.79
831.074   1697.34
886.081   1794.37
953.171   1908.14
4555.35   7961.65
+KVIDCsIRLLine
ID:Z=5 A=11
5	11
11
402.641   913.479
472.911   1062.38
510.748   1143.8
549.857   1219.08
597.869   1316.11
646.836   1413.15
705.022   1531.38
806.77   1729.35
878.63   1864.31
945.719   1994.25
4558.07   9101.2
+KVIDCutLine
OK:IMF_line
below
10
455.889   1045.17
488.235   1113.21
523.927   1185.62
575.236   1292.05
631.005   1406.16
687.89   1516.97
740.09   1628.11
812.033   1777.89
895.687   1942.47
4556.62   9625.14
+KVIDCutLine
OK:gamma_line
above
21
30.7646   22.0881
37.0458   25.2803
41.1102   29.43
62.7251   53.3715
122.397   114.981
138.285   130.942
155.466   147.222
174.68   164.141
197.403   185.528
224.191   212.342
256.706   242.988
286.08   272.036
359.423   344.817
392.123   378.974
486.342   472.506
544.084   528.206
586.575   571.939
671.824   663.717
728.54   723.412
821.836   822.369
4488.25   4577.65
!
# ASCII file generated by KVIDGCsI::WriteToAsciiFile
# ID Graph Name : CSI_R_L_0710
# This file can be read using KVIDGCsI::ReadFromAsciiFile
# 
++KVIDGCsI
<VARX> CSI-L
<VARY> CSI-R
<PARAMETER> Runlist=1000-100000
<PARAMETER> IDTelescopes=CSI_R_L_0710
<PARAMETER> AUTOR=DIEGO_GRUYER
+KVIDCsIRLLine
ID:Z=1 A=1
1	1
19
37.3971   30.0103
41.1519   35.5571
72.9079   74.5141
104.045   108.062
115.187   120.417
170.828   177.924
210.017   218.678
262.387   272.284
290.801   301.297
317.938   330.065
408.99   424.07
503.779   522.327
541.33   562.664
573.402   596.574
614.303   640.156
651.852   677.135
705.493   732.603
791.318   825.709
5466.38   5429.8
+KVIDCsIRLLine
ID:Z=1 A=2
1	2
20
51.0496   52.0654
64.1947   71.356
91.0772   104.232
100.916   115.854
139.596   158.114
157.386   178.32
199.166   223.224
225.716   250.825
287.711   316.858
320.057   349.875
355.145   386.095
388.791   421.191
425.18   459.489
483.132   519.579
544.454   581.651
618.012   656.271
654.968   695.228
708.878   750.696
795.882   841.563
5493.6   5447.89
+KVIDCsIRLLine
ID:Z=1 A=3
1	3
20
68.468   81.5037
106.7   130.408
118.989   145.455
148.685   179.311
161.657   195.613
192.037   228.215
242.558   282.761
272.256   315.991
333.358   379.942
364.079   411.917
394.118   442.639
427.23   477.123
467.509   518.502
506.424   561.137
544.655   598.754
588.348   643.27
674.028   732.299
712.259   773.052
799.304   863.336
5520.89   5469.07
+KVIDCsIRLLine
ID:Z=2 A=3
2	3
20
112.093   182.222
122.923   199.376
135.476   220.576
173.771   278.651
199.666   315.739
222.031   345.873
245.572   376.587
264.404   402.085
365.632   531.313
400.943   572.457
471.566   659.382
536.892   735.876
567.783   773.202
620.663   831.802
682.494   900.686
808.439   1045.22
874.352   1119.39
953.216   1209.79
1065.04   1335.89
4798.07   5501.68
+KVIDCsIRLLine
ID:Z=2 A=4
2	4
27
31.5297   25.616
37.0549   42.4283
40.4095   51.0213
45.1454   61.1088
53.4333   80.5364
65.6677   107.063
96.4508   165.719
128.616   221.76
150.322   257.253
171.634   290.13
216.23   357.381
239.909   391.752
292.202   463.859
323.577   507.197
355.15   549.041
383.96   585.655
465.654   688.397
492.688   721.649
523.471   758.636
568.266   814.303
626.478   883.045
679.954   943.944
808.218   1090.77
874.127   1165.12
